episode,score,steps,total_reward,time,reason,efficiency,snake_length,grid_width,grid_height,grid_size,training_grid,is_training_grid,complexity_ratio,max_possible_score,agent
179,5,23,158.34999999999997,0.03206157684326172,self_collision,0.21739130434782608,8,5,5,5x5,10x10,False,0.25,22,DQN
180,11,63,473.08333333333303,0.03355550765991211,self_collision,0.1746031746031746,14,5,5,5x5,10x10,False,0.25,22,DQN
181,11,47,469.6999999999998,0.0500338077545166,self_collision,0.23404255319148937,14,5,5,5x5,10x10,False,0.25,22,DQN
182,13,63,575.3999999999996,0.03374123573303223,self_collision,0.20634920634920634,16,5,5,5x5,10x10,False,0.25,22,DQN
183,12,61,523.0285714285712,0.03331112861633301,wall_collision,0.19672131147540983,15,5,5,5x5,10x10,False,0.25,22,DQN
184,11,63,470.9773809523808,0.016695737838745117,self_collision,0.1746031746031746,14,5,5,5x5,10x10,False,0.25,22,DQN
185,9,36,364.98333333333323,0.016097307205200195,self_collision,0.25,12,5,5,5x5,10x10,False,0.25,22,DQN
186,12,46,520.9999999999998,0.03374767303466797,self_collision,0.2608695652173913,15,5,5,5x5,10x10,False,0.25,22,DQN
187,14,63,627.1595238095235,0.033516645431518555,wall_collision,0.2222222222222222,17,5,5,5x5,10x10,False,0.25,22,DQN
188,8,36,314.4833333333332,0.01666426658630371,self_collision,0.2222222222222222,11,5,5,5x5,10x10,False,0.25,22,DQN
189,13,49,570.6428571428569,0.016563892364501953,self_collision,0.2653061224489796,16,5,5,5x5,10x10,False,0.25,22,DQN
190,11,51,470.69285714285684,0.03286623954772949,wall_collision,0.21568627450980393,14,5,5,5x5,10x10,False,0.25,22,DQN
191,11,47,468.6833333333333,0.017484188079833984,self_collision,0.23404255319148937,14,5,5,5x5,10x10,False,0.25,22,DQN
192,8,33,312.81666666666666,0.01661086082458496,self_collision,0.24242424242424243,11,5,5,5x5,10x10,False,0.25,22,DQN
193,8,42,315.5333333333332,0.016407489776611328,self_collision,0.19047619047619047,11,5,5,5x5,10x10,False,0.25,22,DQN
194,11,49,470.1333333333331,0.019895315170288086,self_collision,0.22448979591836735,14,5,5,5x5,10x10,False,0.25,22,DQN
195,12,49,521.9499999999998,0.029447078704833984,self_collision,0.24489795918367346,15,5,5,5x5,10x10,False,0.25,22,DQN
196,10,44,417.9261904761903,0.016690969467163086,self_collision,0.22727272727272727,13,5,5,5x5,10x10,False,0.25,22,DQN
197,9,35,365.64999999999986,0.016992568969726562,wall_collision,0.2571428571428571,12,5,5,5x5,10x10,False,0.25,22,DQN
198,8,33,314.48571428571415,0.025989770889282227,wall_collision,0.24242424242424243,11,5,5,5x5,10x10,False,0.25,22,DQN
199,8,47,316.0261904761903,0.03357720375061035,self_collision,0.1702127659574468,11,5,5,5x5,10x10,False,0.25,22,DQN
200,14,83,626.5464285714284,0.033746957778930664,self_collision,0.1686746987951807,17,5,5,5x5,10x10,False,0.25,22,DQN
1,3,15,55.19285714285715,0.0,self_collision,0.2,6,6,6,6x6,10x10,False,0.36,33,A*
2,15,72,677.2535714285711,0.0,self_collision,0.20833333333333334,18,6,6,6x6,10x10,False,0.36,33,A*
3,15,63,674.9551587301586,0.0,wall_collision,0.23809523809523808,18,6,6,6x6,10x10,False,0.36,33,A*
4,3,12,54.98333333333335,0.0,self_collision,0.25,6,6,6,6x6,10x10,False,0.36,33,A*
5,13,63,573.6452380952377,0.0,self_collision,0.20634920634920634,16,6,6,6x6,10x10,False,0.36,33,A*
6,1,6,-47.733333333333334,0.0,self_collision,0.16666666666666666,4,6,6,6x6,10x10,False,0.36,33,A*
7,13,58,572.5801587301585,0.016572237014770508,self_collision,0.22413793103448276,16,6,6,6x6,10x10,False,0.36,33,A*
8,1,5,-48.43333333333334,0.0,self_collision,0.2,4,6,6,6x6,10x10,False,0.36,33,A*
9,11,48,467.9630952380952,0.0,self_collision,0.22916666666666666,14,6,6,6x6,10x10,False,0.36,33,A*
10,9,43,365.0242063492062,0.0,self_collision,0.20930232558139536,12,6,6,6x6,10x10,False,0.36,33,A*
11,18,106,835.5190476190476,0.0,self_collision,0.16981132075471697,21,6,6,6x6,10x10,False,0.36,33,A*
12,9,46,366.1301587301586,0.0,self_collision,0.1956521739130435,12,6,6,6x6,10x10,False,0.36,33,A*
13,7,27,260.3095238095238,0.0,self_collision,0.25925925925925924,10,6,6,6x6,10x10,False,0.36,33,A*
14,1,3,-48.9,0.0,self_collision,0.3333333333333333,4,6,6,6x6,10x10,False,0.36,33,A*
15,7,30,261.87619047619046,0.0,self_collision,0.23333333333333334,10,6,6,6x6,10x10,False,0.36,33,A*
16,7,30,262.15,0.0,self_collision,0.23333333333333334,10,6,6,6x6,10x10,False,0.36,33,A*
17,16,74,728.2551587301584,0.01638197898864746,self_collision,0.21621621621621623,19,6,6,6x6,10x10,False,0.36,33,A*
18,17,89,780.0448412698408,0.0,self_collision,0.19101123595505617,20,6,6,6x6,10x10,False,0.36,33,A*
19,21,110,986.7293650793649,0.0,wall_collision,0.19090909090909092,24,6,6,6x6,10x10,False,0.36,33,A*
20,5,23,157.71666666666675,0.0,self_collision,0.21739130434782608,8,6,6,6x6,10x10,False,0.36,33,A*
21,3,15,54.25,0.0,self_collision,0.2,6,6,6,6x6,10x10,False,0.36,33,A*
22,14,71,625.5190476190473,0.0,self_collision,0.19718309859154928,17,6,6,6x6,10x10,False,0.36,33,A*
23,17,77,779.0285714285711,0.01638031005859375,self_collision,0.22077922077922077,20,6,6,6x6,10x10,False,0.36,33,A*
24,3,13,55.51666666666668,0.0005214214324951172,self_collision,0.23076923076923078,6,6,6,6x6,10x10,False,0.36,33,A*
25,9,46,364.51865079365064,0.0,self_collision,0.1956521739130435,12,6,6,6x6,10x10,False,0.36,33,A*
26,11,38,466.85119047619037,0.0,self_collision,0.2894736842105263,14,6,6,6x6,10x10,False,0.36,33,A*
27,17,71,777.7619047619047,0.0,self_collision,0.23943661971830985,20,6,6,6x6,10x10,False,0.36,33,A*
28,9,35,363.7999999999999,0.0,wall_collision,0.2571428571428571,12,6,6,6x6,10x10,False,0.36,33,A*
29,5,23,158.90000000000003,0.0,self_collision,0.21739130434782608,8,6,6,6x6,10x10,False,0.36,33,A*
30,5,20,158.55000000000007,0.0,self_collision,0.25,8,6,6,6x6,10x10,False,0.36,33,A*
31,1,6,-48.2,0.0,self_collision,0.16666666666666666,4,6,6,6x6,10x10,False,0.36,33,A*
32,14,85,627.8369047619045,0.0,self_collision,0.16470588235294117,17,6,6,6x6,10x10,False,0.36,33,A*
33,1,6,-48.25714285714285,0.0,self_collision,0.16666666666666666,4,6,6,6x6,10x10,False,0.36,33,A*
34,5,26,159.40952380952388,0.0,self_collision,0.19230769230769232,8,6,6,6x6,10x10,False,0.36,33,A*
35,11,50,468.76904761904746,0.0,self_collision,0.22,14,6,6,6x6,10x10,False,0.36,33,A*
36,12,68,521.5313492063491,0.016736268997192383,self_collision,0.17647058823529413,15,6,6,6x6,10x10,False,0.36,33,A*
37,3,15,55.10952380952381,0.0,self_collision,0.2,6,6,6,6x6,10x10,False,0.36,33,A*
38,9,42,365.7107142857141,0.0,self_collision,0.21428571428571427,12,6,6,6x6,10x10,False,0.36,33,A*
39,1,7,-48.18055555555556,0.0,self_collision,0.14285714285714285,4,6,6,6x6,10x10,False,0.36,33,A*
40,1,7,-47.833333333333336,0.0,self_collision,0.14285714285714285,4,6,6,6x6,10x10,False,0.36,33,A*
41,18,102,832.8587301587297,0.0,self_collision,0.17647058823529413,21,6,6,6x6,10x10,False,0.36,33,A*
42,11,51,468.7468253968252,0.0,self_collision,0.21568627450980393,14,6,6,6x6,10x10,False,0.36,33,A*
43,15,78,677.3063492063487,0.0,wall_collision,0.19230769230769232,18,6,6,6x6,10x10,False,0.36,33,A*
44,11,41,467.87619047619035,0.0,self_collision,0.2682926829268293,14,6,6,6x6,10x10,False,0.36,33,A*
45,3,9,54.583333333333314,0.0,self_collision,0.3333333333333333,6,6,6,6x6,10x10,False,0.36,33,A*
46,1,5,-48.53214285714286,0.0,self_collision,0.2,4,6,6,6x6,10x10,False,0.36,33,A*
47,3,19,56.042857142857116,0.0,self_collision,0.15789473684210525,6,6,6,6x6,10x10,False,0.36,33,A*
48,7,37,263.80952380952374,0.0,self_collision,0.1891891891891892,10,6,6,6x6,10x10,False,0.36,33,A*
49,15,72,677.0952380952377,0.016768693923950195,self_collision,0.20833333333333334,18,6,6,6x6,10x10,False,0.36,33,A*
50,3,15,55.23611111111114,0.0,self_collision,0.2,6,6,6,6x6,10x10,False,0.36,33,A*
51,7,27,261.55952380952374,0.0,self_collision,0.25925925925925924,10,6,6,6x6,10x10,False,0.36,33,A*
52,9,41,366.48333333333306,0.0,self_collision,0.21951219512195122,12,6,6,6x6,10x10,False,0.36,33,A*
53,16,86,729.4825396825394,0.0,self_collision,0.18604651162790697,19,6,6,6x6,10x10,False,0.36,33,A*
54,7,34,261.08690476190475,0.0,self_collision,0.20588235294117646,10,6,6,6x6,10x10,False,0.36,33,A*
55,11,71,471.03253968253955,0.0,wall_collision,0.15492957746478872,14,6,6,6x6,10x10,False,0.36,33,A*
56,9,59,367.52857142857135,0.0,self_collision,0.15254237288135594,12,6,6,6x6,10x10,False,0.36,33,A*
57,16,57,726.1666666666665,0.0,wall_collision,0.2807017543859649,19,6,6,6x6,10x10,False,0.36,33,A*
58,11,45,467.87182539682533,0.016152620315551758,self_collision,0.24444444444444444,14,6,6,6x6,10x10,False,0.36,33,A*
59,1,4,-48.61666666666667,0.0,self_collision,0.25,4,6,6,6x6,10x10,False,0.36,33,A*
60,9,42,365.9789682539681,0.0,self_collision,0.21428571428571427,12,6,6,6x6,10x10,False,0.36,33,A*
61,6,27,210.75952380952378,0.0,self_collision,0.2222222222222222,9,6,6,6x6,10x10,False,0.36,33,A*
62,1,7,-47.833333333333336,0.0,self_collision,0.14285714285714285,4,6,6,6x6,10x10,False,0.36,33,A*
63,16,68,726.3988095238093,0.0,self_collision,0.23529411764705882,19,6,6,6x6,10x10,False,0.36,33,A*
64,13,63,572.2218253968252,0.0,self_collision,0.20634920634920634,16,6,6,6x6,10x10,False,0.36,33,A*
65,9,36,365.692857142857,0.0,self_collision,0.25,12,6,6,6x6,10x10,False,0.36,33,A*
66,17,77,778.9285714285711,0.0,self_collision,0.22077922077922077,20,6,6,6x6,10x10,False,0.36,33,A*
67,15,52,674.8499999999998,0.0,self_collision,0.28846153846153844,18,6,6,6x6,10x10,False,0.36,33,A*
68,1,7,-48.099999999999994,0.0,self_collision,0.14285714285714285,4,6,6,6x6,10x10,False,0.36,33,A*
69,3,18,55.95000000000002,0.0,self_collision,0.16666666666666666,6,6,6,6x6,10x10,False,0.36,33,A*
70,11,43,468.44999999999993,0.0,self_collision,0.2558139534883721,14,6,6,6x6,10x10,False,0.36,33,A*
71,19,112,886.8738095238093,0.016526222229003906,self_collision,0.16964285714285715,22,6,6,6x6,10x10,False,0.36,33,A*
72,1,5,-48.21666666666667,0.0,self_collision,0.2,4,6,6,6x6,10x10,False,0.36,33,A*
73,1,3,-48.9,0.0,self_collision,0.3333333333333333,4,6,6,6x6,10x10,False,0.36,33,A*
74,3,12,55.150000000000006,0.0,self_collision,0.25,6,6,6,6x6,10x10,False,0.36,33,A*
75,18,87,832.1829365079362,0.0,self_collision,0.20689655172413793,21,6,6,6x6,10x10,False,0.36,33,A*
76,11,51,467.8424603174599,0.0,wall_collision,0.21568627450980393,14,6,6,6x6,10x10,False,0.36,33,A*
77,1,5,-48.6,0.0,self_collision,0.2,4,6,6,6x6,10x10,False,0.36,33,A*
78,7,35,262.127380952381,0.0,self_collision,0.2,10,6,6,6x6,10x10,False,0.36,33,A*
79,12,45,519.8023809523806,0.0,wall_collision,0.26666666666666666,15,6,6,6x6,10x10,False,0.36,33,A*
80,1,7,-47.583333333333336,0.0,self_collision,0.14285714285714285,4,6,6,6x6,10x10,False,0.36,33,A*
81,1,6,-47.983333333333334,0.0,self_collision,0.16666666666666666,4,6,6,6x6,10x10,False,0.36,33,A*
82,9,48,366.5952380952379,0.0,self_collision,0.1875,12,6,6,6x6,10x10,False,0.36,33,A*
83,19,98,883.8003968253967,0.016815185546875,self_collision,0.19387755102040816,22,6,6,6x6,10x10,False,0.36,33,A*
84,9,43,366.4261904761903,0.0,self_collision,0.20930232558139536,12,6,6,6x6,10x10,False,0.36,33,A*
85,11,45,468.2384920634918,0.0,self_collision,0.24444444444444444,14,6,6,6x6,10x10,False,0.36,33,A*
86,7,41,262.7174603174602,0.0,self_collision,0.17073170731707318,10,6,6,6x6,10x10,False,0.36,33,A*
87,1,7,-47.833333333333336,0.0,self_collision,0.14285714285714285,4,6,6,6x6,10x10,False,0.36,33,A*
88,5,26,159.2666666666666,0.0,self_collision,0.19230769230769232,8,6,6,6x6,10x10,False,0.36,33,A*
89,7,26,261.46666666666664,0.0,self_collision,0.2692307692307692,10,6,6,6x6,10x10,False,0.36,33,A*
90,11,51,469.5666666666665,0.0,self_collision,0.21568627450980393,14,6,6,6x6,10x10,False,0.36,33,A*
91,3,11,53.83333333333334,0.0,self_collision,0.2727272727272727,6,6,6,6x6,10x10,False,0.36,33,A*
92,5,26,159.60000000000002,0.0,self_collision,0.19230769230769232,8,6,6,6x6,10x10,False,0.36,33,A*
93,9,33,364.28452380952376,0.0,self_collision,0.2727272727272727,12,6,6,6x6,10x10,False,0.36,33,A*
94,16,85,730.2047619047614,0.0,wall_collision,0.18823529411764706,19,6,6,6x6,10x10,False,0.36,33,A*
95,13,46,570.7999999999998,0.01661539077758789,self_collision,0.2826086956521739,16,6,6,6x6,10x10,False,0.36,33,A*
96,1,5,-48.21666666666667,0.0,self_collision,0.2,4,6,6,6x6,10x10,False,0.36,33,A*
97,8,33,313.5595238095237,0.0,wall_collision,0.24242424242424243,11,6,6,6x6,10x10,False,0.36,33,A*
98,1,3,-48.766666666666666,0.0,self_collision,0.3333333333333333,4,6,6,6x6,10x10,False,0.36,33,A*
99,1,6,-47.983333333333334,0.0,self_collision,0.16666666666666666,4,6,6,6x6,10x10,False,0.36,33,A*
100,7,31,262.28452380952376,0.0,self_collision,0.22580645161290322,10,6,6,6x6,10x10,False,0.36,33,A*
101,3,16,55.48333333333332,0.0,self_collision,0.1875,6,6,6,6x6,10x10,False,0.36,33,A*
102,3,20,55.89285714285714,0.0,self_collision,0.15,6,6,6,6x6,10x10,False,0.36,33,A*
103,5,20,158.85000000000002,0.0,self_collision,0.25,8,6,6,6x6,10x10,False,0.36,33,A*
104,11,54,470.2523809523808,0.0,self_collision,0.2037037037037037,14,6,6,6x6,10x10,False,0.36,33,A*
105,16,74,727.2702380952379,0.0,self_collision,0.21621621621621623,19,6,6,6x6,10x10,False,0.36,33,A*
106,11,58,469.42301587301574,0.0,self_collision,0.1896551724137931,14,6,6,6x6,10x10,False,0.36,33,A*
107,15,57,674.1178571428569,0.0,self_collision,0.2631578947368421,18,6,6,6x6,10x10,False,0.36,33,A*
108,1,7,-47.833333333333336,0.0,self_collision,0.14285714285714285,4,6,6,6x6,10x10,False,0.36,33,A*
109,16,60,725.7301587301585,0.0,self_collision,0.26666666666666666,19,6,6,6x6,10x10,False,0.36,33,A*
110,11,60,469.4908730158729,0.02182793617248535,self_collision,0.18333333333333332,14,6,6,6x6,10x10,False,0.36,33,A*
111,8,35,313.68452380952374,0.0,wall_collision,0.22857142857142856,11,6,6,6x6,10x10,False,0.36,33,A*
112,1,6,-48.25714285714285,0.0,self_collision,0.16666666666666666,4,6,6,6x6,10x10,False,0.36,33,A*
113,9,35,363.87738095238086,0.0020089149475097656,self_collision,0.2571428571428571,12,6,6,6x6,10x10,False,0.36,33,A*
114,13,47,570.6761904761903,0.0020105838775634766,self_collision,0.2765957446808511,16,6,6,6x6,10x10,False,0.36,33,A*
115,3,11,53.78333333333333,0.0,self_collision,0.2727272727272727,6,6,6,6x6,10x10,False,0.36,33,A*
116,5,20,157.8456349206349,0.0,self_collision,0.25,8,6,6,6x6,10x10,False,0.36,33,A*
117,1,4,-48.93214285714286,0.0,self_collision,0.25,4,6,6,6x6,10x10,False,0.36,33,A*
118,15,62,674.2079365079361,0.006033658981323242,self_collision,0.24193548387096775,18,6,6,6x6,10x10,False,0.36,33,A*
119,9,48,365.7285714285714,0.0017921924591064453,self_collision,0.1875,12,6,6,6x6,10x10,False,0.36,33,A*
120,7,27,260.7690476190476,0.001998424530029297,self_collision,0.25925925925925924,10,6,6,6x6,10x10,False,0.36,33,A*
121,12,60,522.1845238095236,0.004000186920166016,self_collision,0.2,15,6,6,6x6,10x10,False,0.36,33,A*
122,7,32,262.5666666666666,0.0019998550415039062,self_collision,0.21875,10,6,6,6x6,10x10,False,0.36,33,A*
123,1,6,-48.2,0.0,self_collision,0.16666666666666666,4,6,6,6x6,10x10,False,0.36,33,A*
124,9,47,366.61904761904754,0.0019991397857666016,self_collision,0.19148936170212766,12,6,6,6x6,10x10,False,0.36,33,A*
125,9,33,364.22896825396816,0.002000093460083008,self_collision,0.2727272727272727,12,6,6,6x6,10x10,False,0.36,33,A*
126,7,39,262.78849206349196,0.002005338668823242,self_collision,0.1794871794871795,10,6,6,6x6,10x10,False,0.36,33,A*
127,1,7,-47.96666666666667,0.0,self_collision,0.14285714285714285,4,6,6,6x6,10x10,False,0.36,33,A*
128,12,49,520.542857142857,0.002816438674926758,wall_collision,0.24489795918367346,15,6,6,6x6,10x10,False,0.36,33,A*
129,5,31,159.18690476190477,0.0,self_collision,0.16129032258064516,8,6,6,6x6,10x10,False,0.36,33,A*
130,17,81,779.3980158730158,0.002832174301147461,self_collision,0.20987654320987653,20,6,6,6x6,10x10,False,0.36,33,A*
131,19,110,885.3400793650792,0.00915837287902832,self_collision,0.17272727272727273,22,6,6,6x6,10x10,False,0.36,33,A*
132,1,3,-49.516666666666666,0.0,self_collision,0.3333333333333333,4,6,6,6x6,10x10,False,0.36,33,A*
133,9,50,366.2968253968253,0.0,self_collision,0.18,12,6,6,6x6,10x10,False,0.36,33,A*
134,5,26,159.38333333333344,0.0,self_collision,0.19230769230769232,8,6,6,6x6,10x10,False,0.36,33,A*
135,12,71,522.5301587301586,0.0,wall_collision,0.16901408450704225,15,6,6,6x6,10x10,False,0.36,33,A*
136,1,7,-48.148809523809526,0.0,self_collision,0.14285714285714285,4,6,6,6x6,10x10,False,0.36,33,A*
137,9,46,366.2956349206349,0.0,self_collision,0.1956521739130435,12,6,6,6x6,10x10,False,0.36,33,A*
138,5,22,159.13333333333333,0.0,self_collision,0.22727272727272727,8,6,6,6x6,10x10,False,0.36,33,A*
139,7,28,262.44999999999993,0.0,self_collision,0.25,10,6,6,6x6,10x10,False,0.36,33,A*
140,9,43,365.33015873015864,0.0,self_collision,0.20930232558139536,12,6,6,6x6,10x10,False,0.36,33,A*
141,5,19,158.10000000000002,0.0,self_collision,0.2631578947368421,8,6,6,6x6,10x10,False,0.36,33,A*
142,3,14,55.10119047619048,0.0,self_collision,0.21428571428571427,6,6,6,6x6,10x10,False,0.36,33,A*
143,3,9,53.94999999999999,0.0,self_collision,0.3333333333333333,6,6,6,6x6,10x10,False,0.36,33,A*
144,9,45,365.7230158730158,0.015171051025390625,self_collision,0.2,12,6,6,6x6,10x10,False,0.36,33,A*
145,14,64,625.442857142857,0.0017170906066894531,self_collision,0.21875,17,6,6,6x6,10x10,False,0.36,33,A*
146,3,15,55.30000000000001,0.0,self_collision,0.2,6,6,6,6x6,10x10,False,0.36,33,A*
147,11,40,467.72619047619037,0.0,self_collision,0.275,14,6,6,6x6,10x10,False,0.36,33,A*
148,1,5,-48.35,0.0,self_collision,0.2,4,6,6,6x6,10x10,False,0.36,33,A*
149,19,76,881.6428571428569,0.0,self_collision,0.25,22,6,6,6x6,10x10,False,0.36,33,A*
150,9,41,365.3107142857141,0.0,wall_collision,0.21951219512195122,12,6,6,6x6,10x10,False,0.36,33,A*
151,1,3,-49.516666666666666,0.0,self_collision,0.3333333333333333,4,6,6,6x6,10x10,False,0.36,33,A*
152,1,7,-48.148809523809526,0.0,self_collision,0.14285714285714285,4,6,6,6x6,10x10,False,0.36,33,A*
153,3,9,53.616666666666674,0.0,self_collision,0.3333333333333333,6,6,6,6x6,10x10,False,0.36,33,A*
154,5,19,156.9928571428572,0.0,self_collision,0.2631578947368421,8,6,6,6x6,10x10,False,0.36,33,A*
155,5,19,157.2166666666667,0.0,self_collision,0.2631578947368421,8,6,6,6x6,10x10,False,0.36,33,A*
156,7,29,262.04999999999995,0.0,self_collision,0.2413793103448276,10,6,6,6x6,10x10,False,0.36,33,A*
157,10,43,416.57738095238074,0.0,self_collision,0.23255813953488372,13,6,6,6x6,10x10,False,0.36,33,A*
158,20,88,933.4019841269837,0.0,wall_collision,0.22727272727272727,23,6,6,6x6,10x10,False,0.36,33,A*
159,16,82,730.7523809523806,0.0165560245513916,self_collision,0.1951219512195122,19,6,6,6x6,10x10,False,0.36,33,A*
160,3,13,55.35000000000002,0.0,self_collision,0.23076923076923078,6,6,6,6x6,10x10,False,0.36,33,A*
161,7,34,262.94999999999993,0.0,self_collision,0.20588235294117646,10,6,6,6x6,10x10,False,0.36,33,A*
162,16,86,727.5694444444442,0.0,self_collision,0.18604651162790697,19,6,6,6x6,10x10,False,0.36,33,A*
163,7,30,261.9023809523809,0.0,self_collision,0.23333333333333334,10,6,6,6x6,10x10,False,0.36,33,A*
164,1,3,-48.766666666666666,0.0,self_collision,0.3333333333333333,4,6,6,6x6,10x10,False,0.36,33,A*
165,1,6,-48.11666666666667,0.0,self_collision,0.16666666666666666,4,6,6,6x6,10x10,False,0.36,33,A*
166,13,64,572.4230158730156,0.0,self_collision,0.203125,16,6,6,6x6,10x10,False,0.36,33,A*
167,10,44,416.8095238095235,0.0,self_collision,0.22727272727272727,13,6,6,6x6,10x10,False,0.36,33,A*
168,1,6,-48.11666666666667,0.0,self_collision,0.16666666666666666,4,6,6,6x6,10x10,False,0.36,33,A*
169,11,44,468.4456349206347,0.0,self_collision,0.25,14,6,6,6x6,10x10,False,0.36,33,A*
170,5,26,159.0261904761905,0.0,self_collision,0.19230769230769232,8,6,6,6x6,10x10,False,0.36,33,A*
171,15,62,675.1285714285713,0.016655921936035156,self_collision,0.24193548387096775,18,6,6,6x6,10x10,False,0.36,33,A*
172,12,54,521.435714285714,0.0,self_collision,0.2222222222222222,15,6,6,6x6,10x10,False,0.36,33,A*
173,11,62,470.71785714285704,0.0,self_collision,0.1774193548387097,14,6,6,6x6,10x10,False,0.36,33,A*
174,10,43,416.76071428571413,0.0,self_collision,0.23255813953488372,13,6,6,6x6,10x10,False,0.36,33,A*
